dish_id,unit_code,grams,source_ref,verified_by
VN-CANH-CAI-XANH,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-RAU-MUONG-LUOC,dia_an,170.65,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CAI-NGOT-LUOC,dia_an,170.65,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-SU-SU-LUOC,dia_an,170.65,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BI-XANH-LUOC,dia_an,170.65,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CAI-THAO-LUOC,dia_an,170.65,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CAI-BAP-LUOC,dia_an,170.65,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-SU-SU-XAO,dia_an,160.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BI-XANH-XAO,dia_an,140.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-GIA-XAO,dia_an,140.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CAI-THAO-XAO,dia_an,160.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-MUOP-XAO,dia_an,140.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-002,bat_an,273,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-002,chen_an,273,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-002,doi_an,273,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-003,bat_an,275,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-003,chen_an,275,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-003,doi_an,275,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-004,bat_an,190,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-004,chen_an,190,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-004,doi_an,190,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-010,bat_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-010,chen_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-010,doi_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-011,bat_an,282,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-011,chen_an,282,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-011,doi_an,282,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-016,bat_an,333,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-016,chen_an,333,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-016,doi_an,333,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-017,bat_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-017,chen_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-017,doi_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-008,dia_an,274,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-012,dia_an,460,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-013,dia_an,361,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-020,dia_an,362,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-023,dia_an,341,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-014,dia_an,385,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-018,dia_an,289,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-073,bat_an,112,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-073,chen_an,112,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-073,doi_an,112,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
PHO-BO-GVTT-cá,bat_an,450,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
PHO-BO-GVTT-cá,chen_an,450,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
PHO-BO-GVTT-cá,doi_an,450,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
PHO-BO-GVTT-cá,to_an,450,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
BUN-DAU-MAM-GVTT-cá,bat_an,350,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
BUN-DAU-MAM-GVTT-cá,chen_an,350,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
BUN-DAU-MAM-GVTT-cá,doi_an,350,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
BUN-DAU-MAM-GVTT-cá,to_an,350,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
CANH-RAU-MUONG-GVTT-cá,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
CANH-RAU-MUONG-GVTT-cá,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
CANH-RAU-MUONG-GVTT-cá,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-RAU-MUONG-XAO-TOI-GVTT-cá,dia_an,215,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-DAU-PHU-SOT-CA-GVTT-cá,dia_an,320,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-GA-KHO-GUNG-GVTT-cá,dia_an,235,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-TOM-GVTT-cá,bat_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-TOM-GVTT-cá,chen_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-TOM-GVTT-cá,doi_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-TRUNG-CHIEN-GVTT-cá,dia_an,140,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-SU-HAO-GVTT-cá,bat_an,250,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-SU-HAO-GVTT-cá,chen_an,250,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-SU-HAO-GVTT-cá,doi_an,250,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-NAM-XAO-THIT-BO-GVTT-cá,dia_an,165,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
BUN-BO-HUE-VCB-GVTT-cá,bat_an,472,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
BUN-BO-HUE-VCB-GVTT-cá,chen_an,472,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
