url,name_vi,reason,detail
https://monngonmoingay.com/com-gao-lut-tron-2/,Cơm gạo lứt trộn,unparsed_main_ingredient,Bắp Mỹ: 1/3 trái; ĂN KÈM:	Món mặn từ thịt gà; Gia vị: muối
https://monngonmoingay.com/bun-ca-hop/,Bún cá hộp,unparsed_main_ingredient,"Cá hộp: 2 hộp (Cá ngừ/ cá nục / cá mồi); Xà lách: 2 tép; ĂN KÈM:	Xà lách cắt nhỏ, giá, rau thơm, nước mắm ớt xắt"
https://monngonmoingay.com/bong-cai-xao-nuoc-tuong/,Bông cải xào nước tương,unparsed_main_ingredient,"RAU NÊM:	Lá boa rô cắt sợi; Gia vị: 	Boa rô cắt lát, tiêu, đường, dầu ăn"
https://monngonmoingay.com/ba-chi-chien-rieng-me/,Ba chỉ chiên riềng mẻ,unparsed_main_ingredient,"Cơm mẻ: 1 M (Chọn mẻ thơm có vị chua vừa, màu trắng)"
https://monngonmoingay.com/luon-nuong-la-chanh/,Lươn nướng lá chanh,unparsed_main_ingredient,"Ớt hiểm đỏ: 1m; Que xiên tre; Lò nướng điện hoặc than; Gia vị:  Tiêu, đường,  muối, dầu điều, tương ớt, nước mắm"
https://monngonmoingay.com/lau-ca-lang-vi-thai/,Lẩu cá lăng vị Thái,unparsed_main_ingredient,"Rau ăn kèm lẩu: Rau muống, rau nhút, bông so đũa, bắp chuối hột, bông điên điển; RAU NÊM:	Rau om, ngò gai; Gia vị: Sả 4 cây, lá chanh 6 lá, ơt hiểm xanh đỏ, tỏi băm, đường, nước mắm, dầu ăn."
https://monngonmoingay.com/cupcake-trung-muoi-cha-bong-pho-mai/,Cupcake trứng muối chà bông phô mai,unparsed_main_ingredient,Trứng muối: 4 quả
https://monngonmoingay.com/ga-om-kieu-hoa/,Gà om kiểu hoa,unparsed_main_ingredient,Hành tím: 5 củ nhỏ; Kỷ tử: 1M; Ớt khô: 10 trái; Tiêu xanh: 2 nhánh
https://monngonmoingay.com/ba-chi-rim-mam-ruoc/,Ba chỉ rim mắm ruốc,unparsed_main_ingredient,"ĂN KÈM:	Rau thơm các loại, dưa leo. Cơm trắng; Gia vị: Đường, hành tỏi băm, dầu điều"
https://monngonmoingay.com/oc-xao-khe/,Ốc xào khế,unparsed_main_ingredient,Khế chua : 2 trái; Nước nghệ tươi; ĂN KÈM:	Cơm nóng
https://monngonmoingay.com/bun-tron-ngu-sac/,Bún trộn ngũ sắc,unparsed_main_ingredient,"Đậu phộng rang: 1m (Giã nhuyễn); Gia vị: đường, tương ớt, dầu ăn, mè trắng, mè đen"
https://monngonmoingay.com/ca-long-tong-rim-nuoc-mam/,Cá lòng tong rim nước mắm,unparsed_main_ingredient,"ĂN KÈM:	Xà lách, rau thơm"
https://monngonmoingay.com/canh-ga-tu-quy/,Canh gà tứ quý,unparsed_main_ingredient,Dừa: 1 trái
https://monngonmoingay.com/blendy-gao-rang-kem-chuoi/,Blendy gạo rang kem chuối,unparsed_main_ingredient,Blendy® Trà Matcha Gạo Rang: 4 gói; Chuối laba: 1 quả; Đậu phộng rang nâu: 1m; ĂN KÈM:	Dâu tây
https://monngonmoingay.com/canh-khoai-mi-nau-tom/,Canh khoai mì nấu tôm,unparsed_main_ingredient,ĂN KÈM:	Cơm nóng
https://monngonmoingay.com/dui-ga-xot-kieu-teriyaki/,Đùi gà xốt kiểu Teriyaki,unparsed_main_ingredient,"Đùi gà gốc 4, không xương bọng: 2 cái; Gừng non: 1 nhánh nhỏ; Dừa xiêm: 1 quả; Hành lá: 1 nhánh nhỏ"
https://monngonmoingay.com/cuon-chay-dau-hu-rau-rung/,Cuốn chay đậu hũ rau rừng,unparsed_main_ingredient,Boarô cắt lát: 1M
https://monngonmoingay.com/canh-ga-chien-la-chanh/,Cánh gà chiên lá chanh,unparsed_main_ingredient,"Lá chanh: 10 lá (băm nhỏ 3 lá, cắt sợi 7 lá); Aji-Quick® BỘT TẨM KHÔ CHIÊN GIÒN: 1 gói; ĂN KÈM: Rau mầm 3 màu, cà chua bi; Gia vị: 	Dầu ăn"
https://monngonmoingay.com/xuc-xich-dua-cai/,Xúc xích dưa cải,unparsed_main_ingredient,"Dưa cải: 1 cây; Ớt chuông đỏ, vàng: 1/2 quả/loại; Hành boa-rô: 1/2 cây"
https://monngonmoingay.com/bo-ap-chao/,Bò áp chảo,low_food_id_cover,"cover=0.75 thieu: Thịt thăn bò, Dầu: (2M + 1m), Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản"
https://monngonmoingay.com/salad-trung/,Salad trứng,unparsed_main_ingredient,Bơ trái chín vừa ăn: 1 quả; Xà lách búp Mỹ ( iceberg ): 1/4 búp; Xà lách tím ( radicchio ) : 1/4 búp; RAU NÊM: Húng lủi cắt nhỏ (2M)
https://monngonmoingay.com/canh-chua-ca-loc-dau-tuong/,Canh chua cá lóc đậu tương,unparsed_main_ingredient,"Ăn trưa - Ăn kèm: Cơm, Tráng miệng ổi"
https://monngonmoingay.com/goi-ga-can-tay/,Gỏi gà cần tây,low_food_id_cover,"cover=0.27 thieu: Gà ta: 1/2 con ( ), Đậu rồng non, Bánh tráng mè: 1.5 cái đã nướng ( ), Đường: 1M ( ), Mè: 1M ( )"
https://monngonmoingay.com/bo-cuon-rong-bien/,Bò cuộn rong biển,unparsed_main_ingredient,Gói bột chiên giòn: 2M
https://monngonmoingay.com/bun-rieu-cua-bap-bo/,Bún riêu cua bắp bò,low_food_id_cover,"cover=0.21 thieu: Bắp bò hoa, Bún, Chả bò, Bắp chuối, Dầu điều: (2M)"
https://monngonmoingay.com/canh-ca-rau-can-2/,Canh cá rau cần,low_food_id_cover,"cover=0.16 thieu: Cá lóc: (1 con), Rau cần cạn: 1 bó ( ) Chọn rau non màu sáng, Đường: (2m), Mắm: (1/2M), Dầu ăn"
https://monngonmoingay.com/suon-bo-om-dau-phong/,Sườn bò hầm đậu phộng,unparsed_main_ingredient,Nước dừa tươi:	1 trái
https://monngonmoingay.com/ga-xao-tieu-den/,Gà xào tiêu đen,unparsed_main_ingredient,Tiêu đen 1Mg 	(Cà bể 1/2); Rượu nếp 1M
https://monngonmoingay.com/com-ga-nuong-nuoc-tuong/,Cơm gà nướng nước tương,unparsed_main_ingredient,Hành lá		2M (cắt khúc); Ớt sừng		cắt lát; Gia vị:  	đường
https://monngonmoingay.com/blendy-tra-dao-cam-sa/,Blendy trà đào cam sả,unparsed_main_ingredient,Đá viên; Hạt chia	 1m; Gia vị: 	Đường
https://monngonmoingay.com/salad-bit-tet/,Salad bít tết,unparsed_main_ingredient,"Nước cốt hành tím, tỏi	 1m 	(Giã 1m hành và 1m tỏi thêm 1M vắt lấy nước); Gia vị: 	Dầu ăn, tiêu đen cà bể"
https://monngonmoingay.com/com-gion-tom-kho-quet/,Cơm giòn tôm kho quẹt,unparsed_main_ingredient,GIA VỊ:	dầu ăn
https://monngonmoingay.com/bun-thang/,Bún thang,unparsed_main_ingredient,"Xương bọng gà         1 cái; Hành tím củ, gừng tươi	(Đập dập, nướng thơm); Nước dùng gà; ĂN KÈM	Bún tươi, mắm tôm"
https://monngonmoingay.com/ca-chep-kho-rieng/,Cá chép kho riềng,unparsed_main_ingredient,Mía dài 40cm	 1 khúc; Hành lá	 tùy ý 	cắt khúc; Ớt hiểm	 tùy ý; Ớt sừng	 tùy ý 	cắt lát
https://monngonmoingay.com/da-heo-chien-nuoc-mam/,Da heo chiên nước mắm,unparsed_main_ingredient,Hành lá		2 cọng; Bột năng		1M; ĂN KÈM:	Cơm trắng
https://monngonmoingay.com/ca-hap-mong-toi/,Cá hấp mồng tơi,unparsed_main_ingredient,Tiêu xanh		2 nhánh; Dầu hào		1m; ĂN KÈM:	Cơm trắng/ bún
https://monngonmoingay.com/muc-xao-dau-ha-lan/,Mực xào đậu Hà Lan,unparsed_main_ingredient,"Ớt sừng cắt quả trám: 1 trái; ĂN KÈM	Cơm, Canh sườn non xuyên tiêu, Khổ qua nhồi nấm kho nước tương; GIA VỊ:	Muối, dầu ăn, tiêu, Hạt nêm Aji-ngon® Heo; Tráng miệng: Mận"
https://monngonmoingay.com/thit-be-xao-lan/,Thịt bê xào lăn,unparsed_main_ingredient,Mộc nhĩ		 3 tai (Cắt sợi 2 ly); Nấm đông cô		 3 tai (Cắt sợi 2 ly); Nước gião dừa	2 chén; Bánh mì ăn kèm		 3 ổ
https://monngonmoingay.com/lau-bo-thao-moc/,Lẩu bò thảo mộc,unparsed_main_ingredient,"Táo đỏ		 5 trái; ĂN KÈM:	Ăn trưa, Mì vàng, chao, sa tế; Tráng miệng Quýt"
https://monngonmoingay.com/ca-bong-trung-kho-tieu/,Cá bống trứng kho tiêu,unparsed_main_ingredient,"ĂN KÈM:	Cơm, Canh ếch lá me non, Rau củ xào xốt chay, Tráng miệng: Táo"
https://monngonmoingay.com/suon-chay-om-nam-dui-ga/,Sườn chay om nấm đùi gà,unparsed_main_ingredient,"Nước dùng rau củ		 1 lít; Cà paste		1.5M; Bột năng		1m; Rau nêm	Poa rô, hành tây, ngò rí, tiêu xanh 3 nhánh"
https://monngonmoingay.com/tra-sua-matcha-khoai-mon/,Trà sữa matcha khoai môn,unparsed_main_ingredient,Húng lũi; Blendy Trà sữa matcha gạo rang 		 6 gói
https://monngonmoingay.com/ga-hap-tu-quy-chay/,Gà hấp tứ quý chay,unparsed_main_ingredient,"Tiêu xanh		1 nhánh; RAU NÊM:	Hành lá tỉa hoa, ngò rí; ĂN KÈM	Ăn trưa kèm: Cơm, Canh dền cơm nấu nghêu, Đậu đũa xào tôm thịt, Tráng miệng: Thanh long; GIA VỊ:	đường, dầu mè, tiêu đen"
https://monngonmoingay.com/thit-bo-chien-tron-cai-mam/,Thịt bò chiên trộn cải mầm,unparsed_main_ingredient,"Mè rang		2m; Ăn trưa kèm: Cơm, Ốc xào khế, Canh chua bông thiên lý; Gia vị	Ngò rí, dầu ăn, bơ lạt, mè rang, tiêu xay, tỏi băm"
https://monngonmoingay.com/me-ga-xao-cay/,Mề gà xào cay,unparsed_main_ingredient,"Ăn trưa kèm: Cơm, Canh tôm chua cay, Ốc bưu xào tiêu xanh, Tráng miệng: Ổi; GIA VỊ:	dầu điều, dầu hào, tương ớt, đường"
https://monngonmoingay.com/ca-basa-fillet-chien-trung/,Cá basa fillet chiên trứng,unparsed_main_ingredient,Hành lá		 2 cọng; Ngò rí		 2 cọng; Xốt Mayonnaise Aji-mayo®  Vị Nguyên Bản		 1M; Bột mì đa dụng (11)		2M
https://monngonmoingay.com/vit-nau-com-ruou/,Vịt nấu cơm rượu,unparsed_main_ingredient,Cơm rượu miền Nam (có cả cái)		 1 chén đầy; Hành lá		 2 cọng; Bột nghệ		 1/2m; Bột ngọt AJI-NO-MOTO® 		 1m
https://monngonmoingay.com/banh-ran-burger-bo/,Bánh rán burger bò,unparsed_main_ingredient,"Xà lách		 1 cây; Bột bánh rán pha sẵn vị truyền thống		1 gói; Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản		1M; Ăn sáng kèm: Cà phê sữa, Tráng miệng: Bưởi"
https://monngonmoingay.com/pho-tai-lan/,Phở tái lăn,unparsed_main_ingredient,"Dầu		1M; RAU NÊM:	Ngò gai, lá quế, ớt sừng; Ăn sáng: Ăn kèm tráng miệng: Táo; GIA VỊ:	Dầu ăn"
https://monngonmoingay.com/ca-nuc-kho-mia/,Cá nục kho mía,unparsed_main_ingredient,"Mía cây		 3 đốt; Ớt trái		 3 trái; Nước màu		1M; Ăn trưa kèm: Cơm, Cánh gà xào ớt xiêm, Canh rau dền khoai sọ"
https://monngonmoingay.com/quyt/,,no_recipe_ldjson,
https://monngonmoingay.com/salad-rong-nho-xot-me-rang/,Salad rong nho xốt mè rang,unparsed_main_ingredient,"Ăn trưa kèm: Cơm, Canh khoai tím hột lựu, Cá kèo kho khế, Tráng miệng: Đu đủ; ĂN KÈM	Lá quế"
https://monngonmoingay.com/ca-hoi-hanh-nhan-xot-chanh-day/,Cá hồi hạnh nhân xốt chanh dây,unparsed_main_ingredient,"Mù tạt vàng		 1m; Ăn tối kèm: Bánh mì sandwich, Salad nấm linh chi; GIA VỊ:	Dầu ăn"
https://monngonmoingay.com/canh-luon-bon-bon/,Canh lươn bồn bồn,unparsed_main_ingredient,"Rau om, ngò gai; Tỏi phi		 2M; Hạt nêm Aji-ngon® HEO		1m; RAU NÊM:	Rau om, ngò gai"
https://monngonmoingay.com/lau-suon-khoai-mon/,Lẩu sườn khoai môn,unparsed_main_ingredient,"Chao đỏ		 3 viên; Sa tế		 1M; Ăn tối kèm: Bún tươi, Tráng miệng: Mận; RAU NÊM:	Ngò gai/ lá quế"
https://monngonmoingay.com/vien-xuc-xich-trung-cut-chien/,Viên xúc xích trứng cút chiên,unparsed_main_ingredient,Trứng cút		 12 trứng; Bắp mỹ luộc chín		 1M; Cần tây		 1M; GVNS AjiQuick bột Chiên Giòn		 1 gói
https://monngonmoingay.com/chao-ca-nau-bap-nep-2/,Cháo cá nấu bắp nếp,unparsed_main_ingredient,"THỰC ĐƠN BỮA ĂN	Bữa tối: Ăn kèm Tráng miệng: Chuối; GIA VỊ:	Muối, tiêu, hành tím phi, dầu phi hành, nước mắm, hạt nêm Heo,"
https://monngonmoingay.com/ngheu-kho-nuoc-tuong/,Nghêu kho nước tương,unparsed_main_ingredient,"Ớt hiểm khô		 2 trái (Ngâm mềm); Cải ngọt 		 4 cây; Bữa trưa: Ăn kèm Cơm, Tôm Mực Xào Rau Nhút, Canh Khoai Rau Đắng; Gia vị: 	Dầu ăn, rượu trắng, nước tương Phú Sĩ, tiêu, đường"
https://monngonmoingay.com/sup-ga-moc-nam-huong/,Súp gà mọc nấm hương,unparsed_main_ingredient,"Nấm mèo		 2 tai; Ajingon nấm		 1.5m; Dầu mè		 1/2 m; Bữa tối: Ăn kèm Bánh tôm hẹ chiên giòn, Tráng miệng: Bưởi"
https://monngonmoingay.com/com/,,no_recipe_ldjson,
https://monngonmoingay.com/tim-heo-nuong-ngu-vi/,Tim heo nướng ngũ vị,unparsed_main_ingredient,Bột năng		 1/2m; Đậu bắp		 8 quả; Bắp Mỹ 		 1 trái; Ngũ vị hương		 1m
https://monngonmoingay.com/canh-tom-bo-ngot-2/,Canh tôm bồ ngót,unparsed_main_ingredient,"Nước dùng		 1 lít; Bữa trưa: Ăn kèm Heo Kho Tàu, Mướp Xào Đậu Phộng, Tráng miệng: Đu đủ"
https://monngonmoingay.com/canh-suon-dau-phong-xa-bau/,Canh sườn đậu phộng xá bấu,unparsed_main_ingredient,"Xá bấu		 2 cây; Bột năng		 1/2m; Bữa trưa: Ăn kèm Cơm Chiên Dương Châu, Bông Cải Xào Nước Tương, Tráng miệng: Táo"
https://monngonmoingay.com/tom-su-kho-la-que/,Tôm sú kho lá quế,unparsed_main_ingredient,"Hành tím lột vỏ: 10 củ; Tỏi lột vỏ: 10 tép; Đậu phộng rang: 1M; RAU NÊM:	Lá quế, rau sống"
https://monngonmoingay.com/suon-kho-khoai-tay/,Sườn kho khoai tây,unparsed_main_ingredient,"Tiêu xanh		1 nhánh; ĂN KÈM	Cơm; Bữa trưa: Ăn kèm Cơm, Bông Cải Xào Nước Tương, Canh Cá Kèo Rau Đắng; GIA VỊ:	Tiêu, đường, dầu điều, tiêu xanh"
https://monngonmoingay.com/com-sen-gao-lut-chay/,Cơm sen gạo lứt chay,unparsed_main_ingredient,Cơm gạo tím		 2 chén; Boa rô		 1 cây; Lá sen		 1 lá; Tiêu xanh		 1 nhánh
https://monngonmoingay.com/cha-gio-rong-bien-chay/,Chả giò rong biển chay,unparsed_main_ingredient,Rong biển Nori		 1 gói; Tiêu xanh		 1 nhánh lớn; Cọng ngò rí		 1M; Tàu hũ ky chiên		 2M
https://monngonmoingay.com/panna-cotta-kem-muoi/,Panna Cotta Kem Muối,unparsed_main_ingredient,"Nho nâu không hạt		 8 trái to; Trà Matcha sữa blendy		 4 gói; RAU NÊM:	lá húng lủi, hoa trang trí bánh; Gia vị: 	Muối"
https://monngonmoingay.com/banh-flan-2/,,no_recipe_ldjson,
https://monngonmoingay.com/bo-cuon-xuc-xich-chien-gion/,Bò cuộn xúc xích chiên giòn,unparsed_main_ingredient,"Xúc xích hun khói		 3 cây; GVNS AjiQuick bột tẩm khô chiên giòn		 1 gói; RAU NÊM:	Rau mầm 3 màu, rau húng lủi, ớt sừng (cắt sợi); Gia vị: 	tương ớt, dầu chiên"
https://monngonmoingay.com/canh-oc-mong-toi/,Canh ốc mồng tơi,unparsed_main_ingredient,"GVNS Aji-Quick® Bún riêu cua		1 gói; ĂN KÈM	Cơm; Bữa trưa: Ăn kèm Cơm, Nấm Kho Tộ, Tim Heo Xào Măng Tây, Tráng miệng: Trái cây"
https://monngonmoingay.com/salad-bo-bacon/,Salad bơ bacon,unparsed_main_ingredient,"Bữa chiều: Ăn kèm Mì Nưa Xào Tôm Nấm, Tráng miệng: Yaourt; GIA VỊ:	Muối, tiêu, đường, mù tạt vàng, sữa tươi không đường"
https://monngonmoingay.com/cu-nang-om-nam-chay/,Củ năng om nấm chay,unparsed_main_ingredient,Đậu hũ		 2 miếng; Mộc nhĩ		 3 tai; Nấm hương		 5 tai; Sả cây		 4 cây
https://monngonmoingay.com/mi-y-bo-bam/,Mì Ý bò băm,unparsed_main_ingredient,"Ngò tây; Bữa tối: Ăn kèm Salad Cá Hồi Xốt Thanh Long, Tráng miệng: Trái cây; GIA VỊ:	Tiêu, dầu hào, cà hộp, tương cà"
https://monngonmoingay.com/ca-chep-chien-gion-cuon-banh-trang/,Cá chép chiên giòn cuốn bánh tráng,unparsed_main_ingredient,"Cốt tắc và quả tắc		 1M / 2 quả; Đậu phông rang bỏ vỏ tách đôi		 2M; Bữa chiều: Ăn kèm Bún tươi, rau sống, Tráng miệng: táo"
https://monngonmoingay.com/lau-kim-chi-pho-mai/,Lẩu kim chi phô mai,unparsed_main_ingredient,"GVNS Aji-Quick® Lẩu kim chi		 1 gói; RAU NÊM:	Hành boa-rô, ớt sừng; Bữa tối: Ăn kèm Ăn kèm mì vắt Koreno, Tráng miệng: Trái cây; GIA VỊ:	Dầu ăn"
https://monngonmoingay.com/vit-kho-rieng-ot-kho/,Vịt kho riềng ớt khô,unparsed_main_ingredient,"Nước me cô đặc		 3M; Dừa		 1 trái; Rượu trắng + gừng giã nhuyễn (Để sơ chế da vịt); Bữa trưa: Ăn kèm Cơm, Canh Chua Thịt Băm, Rau Củ Xào Xốt Chay, Tráng miệng: Mận"
https://monngonmoingay.com/banh-quy/,,no_recipe_ldjson,
https://monngonmoingay.com/vai-kho/,,no_recipe_ldjson,
https://monngonmoingay.com/uc-ga-nhoi-pho-mai/,Ức gà nhồi phô mai,unparsed_main_ingredient,"Hạt nêm Aji-ngon 1/3m; Bữa tối: Ăn kèm Salad Táo Với Hạt Óc Chó, Bánh mì tươi"
https://monngonmoingay.com/sup-moc-nhi-thit-cua/,Súp mộc nhĩ thịt cua,unparsed_main_ingredient,Nước dùng		 1 lít; Đậu hủ trắng		 1/2 miếng; Thanh cua		 4 cây; Trứng cút		 4 trứng
https://monngonmoingay.com/banh-bong-lan-bo-hanh/,Bánh bông lan bơ hành,unparsed_main_ingredient,Nước chanh		1m; Phô mai (tam giác)	4 miếng; Bơ tươi		2M
https://monngonmoingay.com/canh-ga-chien-la-que/,Cánh gà chiên lá quế,unparsed_main_ingredient,Sả cây		 1 cây; Lá quế		 20 lá; Nước cốt hành tím		 2M; Nước cốt tỏi		 1M
https://monngonmoingay.com/banh-crepe-ap-chao/,Bánh crepe áp chảo,unparsed_main_ingredient,"Bột bánh rán pha sẵn bữa sáng dinh dưỡng	150	 (1 gói); Bữa sáng: Ăn kèm Khoai tây chiên, Tráng miệng: Trái cây; GIA VỊ:	Dầu ăn"
https://monngonmoingay.com/dui-ech-chien/,Đùi ếch chiên,unparsed_main_ingredient,"Mè đen		 1/2M; Gia vị: 	Dầu chiên, nước hành tỏi băm, tiêu, đường, muối, mè đen"
https://monngonmoingay.com/thit-ba-roi-tam-trung-chien-gion/,Thịt Ba Rọi Tẩm Trứng Chiên Giòn,low_food_id_cover,"cover=0.52 thieu: Thịt ba rọi, Trứng ga (1 quả ), Lá thyme, Dầu ăn"
https://monngonmoingay.com/bap-hat-chien-gion/,Bắp hạt chiên giòn,low_food_id_cover,"cover=0.07 thieu: Bắp mỹ, Dầu ăn"
https://monngonmoingay.com/canh-suon-bo-han-quoc/,Canh sườn bò Hàn Quốc,low_food_id_cover,"cover=0.21 thieu: Sườn bò, Boa rô, Nấm linh chi trắng, Nấm linh chi nâu"
https://monngonmoingay.com/gyoza/,Gyoza,unparsed_main_ingredient,Dầu ớt 1m
https://monngonmoingay.com/ca-loc-cuon-nghe/,Cá lóc cuộn nghệ,unparsed_main_ingredient,Ớt sừng đỏ 1 quả
https://monngonmoingay.com/banh-canh-cua-phong-tom/,Bánh canh cua phồng tôm,unparsed_main_ingredient,"Bột năng; Muối, dầu điều, nước mắm, đường phèn"
https://monngonmoingay.com/banh-ap-chao-mi-goi-va-bap/,Bánh áp chảo mì gói và bắp,low_food_id_cover,"cover=0.73 thieu: Mì gói (nửa gói), Thịt bacon xong khói, Bắp hạt, Dầu ăn, Tương cà"
https://monngonmoingay.com/salad-ca-hoi-sot-tom-kho/,Salad cá hồi sốt tôm khô,unparsed_main_ingredient,"Tiêu đen, Muối, Dầu ăn"
https://monngonmoingay.com/mi-tron-sot-kho-quet/,Mì trộn sốt kho quẹt,unparsed_main_ingredient,"Mì gói; Hành phi, tỏi băm, tiêu xay; Nước lọc"
https://monngonmoingay.com/banh-nuong-halloween/,Bánh nướng Halloween,unparsed_main_ingredient,Bột socola đen 1.5m; Vỏ chanh vàng 1m
https://monngonmoingay.com/mi-xao-xa-xiu-2/,Mì xào xá xíu,low_food_id_cover,"cover=0.41 thieu: Mì, Xá xíu, Lạp xưởng, Cần tàu"
https://monngonmoingay.com/ca-ri-luon/,,no_recipe_ldjson,
https://monngonmoingay.com/salad-bacon/,Salad bacon,unparsed_main_ingredient,Sữa đặc; Sữa tươi; Mù tạt xanh
https://monngonmoingay.com/banh-trang-cuon-trung-ap-chao/,Bánh tráng cuộn trứng áp chảo,low_food_id_cover,"cover=0.58 thieu: Bánh tráng, Rau răm, Hành phi, Sa tế"
https://monngonmoingay.com/ga-chien-gion-xoc-vi-thai/,Gà Chiên Giòn Xóc Vị Thái,low_food_id_cover,"cover=0.54 thieu: Gà phi lê, Sả cây"
https://monngonmoingay.com/mi-vit-tiem-chay-2/,,no_recipe_ldjson,
https://monngonmoingay.com/ca-nuc-kho-top-mo/,,no_recipe_ldjson,
https://monngonmoingay.com/bap-bo-nhung-mam-ruoc-2/,Bắp Bò Nhúng Mắm Ruốc,unparsed_main_ingredient,"Nước lọc: 1,5 lít; Mướp"
https://monngonmoingay.com/canh-bi-dao-rong-bien-2/,Canh Bí Đao Rong Biển,low_food_id_cover,"cover=0.00 thieu: Tôm thẻ, Bí đao, Rong biển wakame"
https://monngonmoingay.com/mi-tron-vi-thai/,Mì Trộn Vị Thái,unparsed_main_ingredient,Sả cây: 1 cây; Tỏi băm: 2M + 1/2m; Mì gói: 3 gói
https://monngonmoingay.com/canh-bau-mong-toi/,Canh bầu mồng tơi,unparsed_main_ingredient,"Dầu ăn, Mắm ruốc, Đường"
https://monngonmoingay.com/bun-gio-heo-cay/,Bún giò heo cay,unparsed_main_ingredient,"Sả cây; Đầu hành lá; Ăn kèm: Xà lách sợi, giá, hoa chuối, rau thơm, chanh, ớt nước mắm."
https://monngonmoingay.com/mien-tron-bo-bam/,Miến trộn bò bằm,unparsed_main_ingredient,"RAU NÊM: Hành lá, mè trắng rang, tỏi phi; Gia vị: Dầu hào, dầu ăn, tương ớt, dầu mè đen"
https://monngonmoingay.com/ca-bong-lau-chua-ngot/,Cá bông lau chua ngọt,unparsed_main_ingredient,"Gia vị: Đường, Dầu ăn, Tương ớt, Tương cà, Sản phẩm nhấn"
https://monngonmoingay.com/lau-suon-cong/,Lẩu sườn cọng,unparsed_main_ingredient,"ĂN KÈM: Rau muống, bắp chuối, rau nhúc, lá quế,..."
https://monngonmoingay.com/blendy-matcha-sua-tao-pho/,Blendy®matcha sữa tào phớ,unparsed_main_ingredient,Blendy® Trà Matcha Sữa - 4 gói; Lá dứa	2 lá
https://monngonmoingay.com/hoanh-thanh-tom-sot-vi-thai/,Hoành thánh tôm xốt vị Thái,low_food_id_cover,"cover=0.24 thieu: Lá hoành thánh, Tôm thẻ, Hành tím, Dầu ăn để chiên"
https://monngonmoingay.com/tra-thach-vai-hoa-hong/,Trà thạch vải hoa hồng,unparsed_main_ingredient,Vải đóng lon		 1 lon
https://monngonmoingay.com/bot-chien-bap/,Bột chiên bắp,low_food_id_cover,"cover=0.33 thieu: Bắp hạt, Đu đủ bào, Dầu ăn để chiên"
https://monngonmoingay.com/thit-kho/,Thịt kho,low_food_id_cover,"cover=0.00 thieu: Thịt ba chỉ, Dầu ăn"
https://monngonmoingay.com/banh-ran-pho-mai-trung-muoi/,Bánh rán phô mai trứng muối,unparsed_main_ingredient,Trứng muối		 2 quả; Phô mai		 2 miếng
https://monngonmoingay.com/bo-cuon-la-rong-bien/,Bò cuộn lá rong biển,unparsed_main_ingredient,Lá rong biển		 5 lá
https://monngonmoingay.com/banh-ran-sua-chua-ngu-coc/,Bánh rán sữa chua ngũ cốc,unparsed_main_ingredient,Sữa chua không đường	 2 hũ; Ngũ cốc granola 1 chén; Bột bánh rán pha sẵn vị truyền thống 1 gói
https://monngonmoingay.com/cha-oc-chien-2/,Chả ốc chiên,unparsed_main_ingredient,Nấm mèo băm nhỏ  2M; Lòng trắng trứng  1 quả; Tiêu xanh đập dập 1 nhánh
https://monngonmoingay.com/ha-cao-tam-sac/,Há cảo tam sắc,unparsed_main_ingredient,Hành phi	2M; Đường Dầu mè Dầu hào Nước tương &quot;Phú Sĩ&quot; giảm muối; Tương ớt; Giấm gạo Ajinomoto
https://monngonmoingay.com/canh-qua-sau-nau-tom-thi-la/,CANH QUẢ SẤU NẤU TÔM THÌ LÀ,unparsed_main_ingredient,"Quả sấu 6 quả; Hành hoa, thì là 1 chén; Bột ngọt 1/2m; Gia vị: Hành khô cắt lát, Mỡ nước, đường, nước mắm, ớt sừng đỏ"
https://monngonmoingay.com/than-be-nuong-y/,Thăn Bê Nướng Y,unparsed_main_ingredient,"Tỏi Bắc nguyên củ	 1 củ; Nước chanh	 1,5M; Bột ngọt		 1/2m; Muối hồng"
https://monngonmoingay.com/than-be-cuon-rau-thom/,Thăn Bê Cuộn Rau Thơm,unparsed_main_ingredient,"Bánh tráng cuốn mè	 12 cái 		xịt nước, cắt đôi sẵn; Tương đậu Hàn Quốc		 1.5M; Tương ớt Hàn Quốc		 1.5M; Mè trắng rang		 1.5M 	Giã bể (rang thơm rồi giã bể)"
https://monngonmoingay.com/mi-xao-bo-rau-cu/,Mì xào bò rau củ,low_food_id_cover,"cover=0.20 thieu: Mì vàng (4 vắt), Thịt bò, Nấm linh chi, Cải ngọt, Đường (1/2m)"
https://monngonmoingay.com/so-diep-nuong-ba-mau-2/,Sò điệp nướng ba màu,unparsed_main_ingredient,Xà lách 6 lá
https://monngonmoingay.com/ca-nuong-cham-muoi-ot-xanh-2/,Cá nướng chấm muối ớt xanh,unparsed_main_ingredient,Ớt xiêm xanh 2M; Tỏi tép 5 tép; Sữa đặc 2M; Dầu điều 1m
https://monngonmoingay.com/lau-bo-khoai-cao/,Lẩu bò khoai cao,unparsed_main_ingredient,Sả cây 4 cây
https://monngonmoingay.com/lau-luon-keo-neo-vi-thai/,Lẩu lươn kèo nèo vị thái,unparsed_main_ingredient,"Ớt 1 trái (1m); Sả 3 cây (băm 1M, còn lại cắt khúc)"
