dish_id,name_vi,region,origin,roles,serving_g,verified_by,note
NIN-BANH-NUONG-NHAN-TRUNG-DO-XANH,Bánh nướng nhân trứng đỗ xanh,all,vn,dessert,150,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-BANH-CHIN-TANG-MAY,Bánh chín tầng mây,all,vn,dessert,100,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-BANH-DAU-XANH,Bánh đậu xanh,north,vn,dessert,25.0,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 476, tr. 419 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số miếng. r2 chốt 18/08/2026: 3 công thức là 3 loại bánh đậu xanh khác nhau, đều dùng được — tham khảo thị trường (bánh đậu xanh hải dương: 100 g ≈ 4 miếng, tức ~25 g/miếng, 416 kcal/100g theo viện dinh dưỡng). dùng 476 'bánh đậu xanh lọc' (tr. 419) — công thức đơn giản nhất, không dùng nhóm giò/chả đang bị chặn na/k. n=60 từ 1500 g bột+đường ÷ 25 g/miếng, 1 suất = 1 miếng (dessert cho đtđ2 nên thận trọng đường, không gộp nhiều miếng/suất). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.]"
NIN-BANH-CHA,Bánh chả,north,vn,dessert,100,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-CARAMEN,Caramen,all,vn,dessert,100,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [R1 đã ước tính lại gram nguyên liệu theo khẩu phần chuẩn phổ biến, 2026-08-12 — vẫn là ước tính (is_estimated), CẦN R2/NIN xác nhận nguồn trước khi dùng cho bệnh nhân thật.] [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-GIO-THU-LON,Giò thủ lợn,all,vn,protein,85,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: hạ gia vị còn 78% (386 -> 300 mg Na); tổng natri/suất 513 -> 427 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI — THIẾU DỮ LIỆU (kho chưa có nguyên liệu): thiếu THỦ LỢN (thịt đầu) — giò thủ làm từ thịt đầu, công thức hiện dùng tim và lòng. Kho CHƯA CÓ thịt thủ lợn (lưu ý 'cá thu' trong kho là loài cá, không liên quan).] [R2 THU HỒI CHỮ KÝ 2026-08-18 — RÀ NHÓM KÝ KẾ THỪA: chữ ký cũ có được bằng cơ chế 'hoàn tất chữ ký — biến thể X đã duyệt', tức bản gốc được ký VÌ bản dẫn xuất đã ký chứ không phải vì ai rà công thức. Rà lại 23 món trong nhóm này bằng một phép kiểm mới — 'nguyên liệu định danh trong TÊN MÓN có mặt trong công thức không' — phát hiện 8 món thiếu. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri. Xem tests/test_r2_nguyen_lieu_dinh_danh.py.]"
NIN-DOI-LON,Dồi lợn,all,vn,protein,95,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-DOI-LON-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: công thức gốc KHÔNG có dòng gia vị nào — thêm 3.9g nước mắm cho đủ đích 300 mg Na/suất. nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
GLU-CAI-THIA-XAO,Cải thìa xào,all,vn,vegetable,159,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (xào: 180 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-CANH-CHUA-TEP,Canh chua tép,all,vn,soup,168,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (canh: 150 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-CANH-CAI-XANH-THIT,Canh cải xanh thịt nạc,all,vn,soup,112,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (canh: 150 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-RAU-CU-LUOC,Rau củ luộc,all,vn,vegetable,151,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (luộc/hấp: 50 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-CANH-BI-XANH-THIT,Canh bí xanh thịt nạc,all,vn,soup,162,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (canh: 150 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-BAP-CAI-CA-ROT-XAO,Bắp cải cà rốt xào tỏi,all,vn,vegetable,212,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (xào: 180 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-DUA-LEO,Dưa leo,all,vn,vegetable,200,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
GLU-BO-XAO-OT-CHUONG,Thịt bò xào ớt chuông,all,vn,protein,180,Chuyên gia duyệt 2026-08-15 (R2 ký sau khi đối chiếu poster nguồn và bảng tiết chế DEC-026),"Poster hội nghị Glucerna (Abbott) — thực đơn tham khảo 1200/1400/1600 kcal cho người mắc đái tháo đường, R2 cung cấp ảnh chụp 2026-08-15. Gram từng nguyên liệu chép NGUYÊN VĂN từ cột 'Thực phẩm' của poster; gia vị KHÔNG có trong poster nên thêm theo bảng tiết chế DEC-026. Gia vị theo bảng tiết chế DEC-026 (xào: 180 mg Na/suất). CHỜ R2 duyệt trước khi vào luồng bệnh nhân (RULE-3)."
VN-COM-TE,Cơm tẻ,all,vn,staple,170,Chuyên gia duyệt 2026-08-15 (R2 chỉ định bổ sung món tinh bột nền cho bữa ăn Việt: cơm/bún/phở/miến),"Khẩu phần theo THỰC ĐƠN THẬT của Bệnh viện Nội tiết Trung ương, chế độ ăn ĐTĐ D1a (cơm 170 g) và D1b (cơm 200 g) — file 'Thực đơn Bệnh viện Nội tiết (ĐTĐ tham khảo D1a và D1b).xlsx' do R2 cung cấp 2026-08-15. Đo trên 28 bữa mỗi mã (7 ngày × 2 bữa × 2 tuần): cơm 170 g xuất hiện ở 28/28 bữa D1a, 200 g ở 28/28 bữa D1b — không một bữa nào lệch. SỬA 2026-08-15: mốc cũ 110 g lấy từ bảng ĐVCĐTP ('1 lưng bát' = 2 ĐVCĐ) — đó là ĐƠN VỊ QUY ĐỔI để đếm glucid, KHÔNG phải khẩu phần kê cho bệnh nhân. Lấy 170 g làm suất chuẩn vì khẩu phần món nay co giãn 0,5-1,5 lần (DEC-040), dải 85-255 g phủ được cả D1a lẫn D1b."
VN-COM-GAO-LUT,Cơm gạo lứt,all,vn,staple,100,Chuyên gia duyệt 2026-08-15 (R2 chỉ định bổ sung món tinh bột nền cho bữa ăn Việt: cơm/bún/phở/miến),"Khẩu phần neo theo ""Sử dụng Đơn vị chuyển đổi thực phẩm"" (tài liệu tiết chế R2 cung cấp 2026-08-15, trích ở data/seeds/food_exchange_units.csv): 1 ĐVCĐ = 20 g glucid. Gạo lứt 100 g (sống) — nhóm ngũ cốc cùng bảng; giữ thấp hơn cơm tẻ vì đây là gạo SỐNG trong food_items, không phải cơm đã nấu. CẦN R2 xác nhận lại hệ số nở khi có số liệu cơm gạo lứt đã nấu."
VN-BUN-TUOI,Bún,all,vn,staple,156,Chuyên gia duyệt 2026-08-15 (R2 chỉ định bổ sung món tinh bột nền cho bữa ăn Việt: cơm/bún/phở/miến),"Khẩu phần neo theo ""Sử dụng Đơn vị chuyển đổi thực phẩm"" (tài liệu tiết chế R2 cung cấp 2026-08-15, trích ở data/seeds/food_exchange_units.csv): 1 ĐVCĐ = 20 g glucid. Bún 78 g = 1 lưng bát cơm → suất bún thường 2 lưng bát = 156 g (2 ĐVCĐ)."
VN-BANH-PHO,Bánh phở,all,vn,staple,124,Chuyên gia duyệt 2026-08-15 (R2 chỉ định bổ sung món tinh bột nền cho bữa ăn Việt: cơm/bún/phở/miến),"Khẩu phần neo theo ""Sử dụng Đơn vị chuyển đổi thực phẩm"" (tài liệu tiết chế R2 cung cấp 2026-08-15, trích ở data/seeds/food_exchange_units.csv): 1 ĐVCĐ = 20 g glucid. Bánh phở 62 g = 1 lưng bát ăn cơm → suất phở thường = 2 ĐVCĐ = 124 g."
VN-MIEN-DONG,Miến dong,all,vn,staple,50,Chuyên gia duyệt 2026-08-15 (R2 chỉ định bổ sung món tinh bột nền cho bữa ăn Việt: cơm/bún/phở/miến),"Khẩu phần neo theo ""Sử dụng Đơn vị chuyển đổi thực phẩm"" (tài liệu tiết chế R2 cung cấp 2026-08-15, trích ở data/seeds/food_exchange_units.csv): 1 ĐVCĐ = 20 g glucid. Miến dong 338 kcal/100 g là miến KHÔ; 1 ĐVCĐ ≈ 24 g khô. Suất thường 2 ĐVCĐ ≈ 50 g khô."
VN-CANH-RAU-NGOT,Canh rau ngót,north,vn,soup,300,"Chuyên gia duyệt 2026-08-15 (R2 yêu cầu bổ sung rau ngót: 'rất phổ biến ở miền bắc… thường sẽ luộc, nấu canh'; nguyên liệu tra từ Bảng thành phần thực phẩm Việt Nam mã 4086)","Gia vị theo bảng tiết chế DEC-026 (canh: 150 mg Na gia vị thêm), lấy cùng tỉ lệ với CANH-RAU-MUONG. Rau ngót xuất hiện dày đặc trong thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương (canh rau ngót 10-20 g rau/bát). QUY ƯỚC KHÁC NHAU CẦN R2 CHỐT: viện đếm RIÊNG phần rau trong bát (10-20 g), còn dishes.csv của ta đếm CẢ SUẤT gồm nước (CANH-RAU-MUONG: 100 g rau, serving 300 g). Ở đây theo quy ước nội bộ để nhất quán với món canh R2 đã duyệt, chưa đổi sang cách đếm của viện."
VN-RAU-NGOT-LUOC,Rau ngót luộc,north,vn,vegetable,150,"Chuyên gia duyệt 2026-08-15 (R2 yêu cầu bổ sung rau ngót: 'rất phổ biến ở miền bắc… thường sẽ luộc, nấu canh'; nguyên liệu tra từ Bảng thành phần thực phẩm Việt Nam mã 4086)","Món luộc: chỉ rau, nước chấm để riêng nên không tính vào suất — cùng cách làm với GLU-RAU-CU-LUOC. Khẩu phần 150 g nằm trong dải 130-170 g mà thực đơn viện kê cho món rau luộc. Rau ngót xuất hiện dày đặc trong thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương (canh rau ngót 10-20 g rau/bát). QUY ƯỚC KHÁC NHAU CẦN R2 CHỐT: viện đếm RIÊNG phần rau trong bát (10-20 g), còn dishes.csv của ta đếm CẢ SUẤT gồm nước (CANH-RAU-MUONG: 100 g rau, serving 300 g). Ở đây theo quy ước nội bộ để nhất quán với món canh R2 đã duyệt, chưa đổi sang cách đếm của viện."
VN-CANH-RAU-DEN,Canh rau dền,all,vn,soup,300,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (150 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CANH-BI-XANH,Canh bí xanh,all,vn,soup,300,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (150 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CANH-CAI-THAO,Canh cải thảo,all,vn,soup,300,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (150 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CANH-MUOP,Canh mướp,all,vn,soup,300,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (150 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CANH-CAI-XANH,Canh cải xanh,all,vn,soup,300,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (150 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-RAU-MUONG-LUOC,Rau muống luộc,all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (50 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CAI-NGOT-LUOC,Cải ngọt luộc,all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (50 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
